5/24/2017,game-431,28,32,33,38,62,15
5/27/2017,game-432,5,10,28,55,67,9
5/31/2017,game-433,4,33,39,46,60,6
6/3/2017,game-434,3,9,21,41,54,25
6/7/2017,game-435,5,21,57,66,69,13
6/10/2017,game-436,20,26,32,38,58,3
6/14/2017,game-437,5,22,43,57,63,24
6/17/2017,game-438,10,13,32,53,62,21
6/21/2017,game-439,14,46,61,65,68,13
6/24/2017,game-440,10,22,32,36,58,10
6/28/2017,game-441,29,37,46,53,68,8
7/1/2017,game-442,19,42,45,48,53,16
7/5/2017,game-443,4,9,16,54,68,21
7/8/2017,game-444,8,10,29,40,59,26
7/12/2017,game-445,1,2,18,23,61,9
7/15/2017,game-446,9,40,63,64,66,17
7/19/2017,game-447,50,51,59,61,63,4
7/22/2017,game-448,5,32,44,53,60,9
7/26/2017,game-449,7,19,21,42,69,12
7/29/2017,game-450,1,28,40,45,48,12
8/2/2017,game-451,1,16,54,63,69,18
8/5/2017,game-452,11,21,28,33,45,11
8/9/2017,game-453,12,30,36,47,62,9
8/12/2017,game-454,20,24,26,35,49,19
8/16/2017,game-455,9,15,43,60,64,4
8/19/2017,game-456,17,19,39,43,68,13
8/23/2017,game-457,6,7,16,23,26,4
8/26/2017,game-458,7,15,32,38,66,15
8/30/2017,game-459,19,28,43,67,69,7
9/2/2017,game-460,6,21,41,52,62,26
9/6/2017,game-461,8,14,32,58,67,17
9/9/2017,game-462,6,20,29,57,59,22
9/13/2017,game-463,17,24,35,57,63,19
9/16/2017,game-464,17,18,24,25,31,24
9/20/2017,game-465,39,48,53,67,68,26
9/23/2017,game-466,24,45,55,56,57,19
9/27/2017,game-467,8,10,21,23,25,22
9/30/2017,game-468,8,12,25,41,64,15
10/4/2017,game-469,22,23,62,63,66,24
10/7/2017,game-470,10,49,61,63,65,7
10/11/2017,game-471,1,3,13,19,69,23
10/14/2017,game-472,32,37,56,66,69,11
10/18/2017,game-473,30,49,54,66,69,8
10/21/2017,game-474,14,41,42,45,69,4
10/25/2017,game-475,18,22,29,54,57,8
10/28/2017,game-476,27,35,38,57,66,10
11/1/2017,game-477,3,6,19,26,44,1
11/4/2017,game-478,12,14,26,48,51,13
11/8/2017,game-479,12,14,20,21,34,22
11/11/2017,game-480,4,6,16,30,56,18
11/15/2017,game-481,23,32,44,48,50,25
11/18/2017,game-482,17,28,31,32,39,26
11/22/2017,game-483,35,37,46,51,61,13
11/25/2017,game-484,8,13,27,53,54,4
11/29/2017,game-485,24,26,28,59,63,16
12/2/2017,game-486,28,30,32,36,58,6
12/6/2017,game-487,19,20,50,55,62,9
12/9/2017,game-488,25,36,37,55,60,6
12/13/2017,game-489,2,24,28,51,58,7
12/16/2017,game-490,9,35,37,50,63,11
12/20/2017,game-491,1,20,61,64,69,20
12/23/2017,game-492,1,3,13,15,44,25
12/27/2017,game-493,3,9,16,56,60,3
12/30/2017,game-494,28,36,41,51,58,24
1/3/2018,game-495,2,18,37,39,42,12
1/6/2018,game-496,12,29,30,33,61,26
1/10/2018,game-497,7,24,33,49,50,4
1/13/2018,game-498,14,25,35,58,69,24
1/17/2018,game-499,3,33,37,51,57,21
1/20/2018,game-500,26,28,47,49,58,3
1/24/2018,game-501,5,9,11,33,64,21
1/27/2018,game-502,17,21,26,47,54,7
1/31/2018,game-503,4,7,14,46,59,22
2/3/2018,game-504,15,23,27,48,53,6
2/7/2018,game-505,23,34,35,40,47,10
2/10/2018,game-506,1,13,27,41,59,20
2/14/2018,game-507,37,39,44,46,69,26
2/17/2018,game-508,13,26,39,44,62,2
2/21/2018,game-509,7,15,31,34,36,8
2/24/2018,game-510,24,25,38,62,63,6
2/28/2018,game-511,12,30,59,65,69,16
3/3/2018,game-512,13,17,25,36,40,5
3/7/2018,game-513,6,13,19,36,51,18
3/10/2018,game-514,43,44,54,61,69,22
3/14/2018,game-515,6,12,24,41,68,9
3/17/2018,game-516,22,57,59,60,66,7
3/21/2018,game-517,3,4,18,29,61,25
3/24/2018,game-518,10,33,45,53,56,24
3/28/2018,game-519,6,8,26,52,53,21
3/31/2018,game-520,8,24,52,55,61,21
4/4/2018,game-521,8,24,42,54,64,24
4/7/2018,game-522,2,17,20,38,39,20
4/11/2018,game-523,16,18,27,55,67,18
4/14/2018,game-524,17,19,26,61,62,15
4/18/2018,game-525,9,10,12,17,23,9
4/21/2018,game-526,40,50,54,62,69,19
4/25/2018,game-527,17,18,39,56,64,12
4/28/2018,game-528,20,22,28,45,50,8
5/2/2018,game-529,5,14,31,40,50,6
5/5/2018,game-530,14,29,36,57,61,17
5/9/2018,game-531,11,16,38,50,69,19
5/12/2018,game-532,22,42,45,55,56,14
5/16/2018,game-533,17,19,21,22,51,19
5/19/2018,game-534,3,6,9,17,56,25
5/23/2018,game-535,20,54,56,61,64,7
5/26/2018,game-536,1,21,31,45,49,21
5/30/2018,game-537,17,23,26,46,68,20
6/2/2018,game-538,23,25,37,44,64,7
6/6/2018,game-539,23,28,41,53,56,14
6/9/2018,game-540,6,10,15,25,36,14
6/13/2018,game-541,13,20,38,45,55,1
6/16/2018,game-542,9,45,57,58,65,9
6/20/2018,game-543,4,14,23,27,56,13
6/23/2018,game-544,16,29,43,45,56,25
